Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
226;284,1096;;-1 + -1 + -1 + -1 + -1 + -1 + ;5,187401;0,8385429;;150;3,025944
227;285,1631;;-1 + -1 + -1 + -1 + -1 + ;5,130339;1,112719;;167;3,243059
228;286,291;;-1 + -1 + -1 + ;1,067799;0,4466569;;167;-1,485543
229;287,3925;;-1 + -1 + -1 + -1 + ;1,222112;0,4437245;;83;-2,334163
230;288,0956;;-1 + -1 + -1 + -1 + -1 + ;2,576816;0,5118046;;117;-1,911379
231;288,8415;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;11,69483;1,138969;;400;10,83381
232;291,1803;;-1 + -1 + ;2,79408;0,5761496;;166;1,370229
233;292,5475;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,253172;1,190385;;150;3,443557
234;293,584;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,234368;0,6154259;;117;-1,150206
235;294,4314;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,487881;1,0032;;317;7,491079
236;296,2704;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,939832;0,6801432;;100;-1,380025
237;297,2145;;-1 + -1 + -1 + -1 + -1 + ;4,24714;1,012728;;133;2,259868
