Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
226;249,4122;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,5299;0,5267959;;233;4,056695
227;250,3486;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,2332292;0,2146064;;83;-1,552164
228;250,7069;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;17,39873;0,9625282;;484;15,36125
229;252,5877;;-1 + -1 + -1 + ;9,306178;0,6286722;;333;6,93485
230;253,9145;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;10,17923;0,5638556;;317;7,74309
231;255,1802;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;11,59138;1,002812;;383;11,59419
232;256,7192;;-1 + -1 + -1 + ;6,454091;0,5131394;;183;3,967231
233;257,4784;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,205684;0,4034937;;184;1,609178
234;258,216;;-1 + -1 + ;5,703599;0,3966321;;166;4,100231
235;258,9083;;-1 + -1 + -1 + ;-1,169721;0,1037448;;100;-4,065976
236;259,337;;-1 + -1 + -1 + ;0,6695394;0,1780977;;84;-2,152363
237;259,6906;;-1 + -1 + ;9,947144;0,6307582;;400;8,577903
